Time,Temp.,DSC,DDSC
68.485,-69.7739791870117,369.573974609375,158.7216796875
68.49333333333334,-69.8150405883789,368.2880859375,154.8046875
68.50166666666667,-69.8561477661133,367.060302734375,151.3359375
68.51,-69.8971710205078,365.81884765625,149.5458984375
68.51833333333333,-69.9382019042969,364.614990234375,145.552734375
68.52666666666667,-69.9791564941406,363.4443359375,141.5390625
68.535,-70.020133972168,362.28125,138.5625
68.54333333333334,-70.0611038208008,361.08935546875,135.8818359375
68.55166666666666,-70.1020278930664,359.935791015625,133.037109375
68.56,-70.1429824829102,358.842041015625,130.27734375
68.56833333333333,-70.1839447021484,357.779052734375,127.51171875
68.57666666666667,-70.2248840332031,356.7412109375,124.44140625
68.585,-70.2657928466797,355.73681640625,120.9169921875
68.59333333333333,-70.3067321777344,354.732421875,117.1083984375
68.60166666666667,-70.3477020263672,353.758544921875,113.865234375
68.61,-70.3886795043945,352.818359375,111.017578125
68.61833333333334,-70.4296264648438,351.9111328125,108.0439453125
68.62666666666667,-70.470573425293,351.012939453125,105.3515625
68.635,-70.5115051269531,350.1767578125,102.41015625
68.64333333333333,-70.5524139404297,349.353271484375,99.2666015625
68.65166666666667,-70.5932769775391,348.527587890625,96.4892578125
68.66,-70.6341323852539,347.737548828125,94.27734375
68.66833333333334,-70.6749954223633,346.95751953125,91.62890625
68.67666666666666,-70.7159042358398,346.1982421875,89.3408203125
68.685,-70.7567901611328,345.486328125,86.98828125
68.69333333333333,-70.7976303100586,344.777587890625,84.205078125
68.70166666666667,-70.838493347168,344.0546875,81.697265625
68.71,-70.8793182373047,343.377197265625,79.30078125
68.71833333333333,-70.9201126098633,342.731689453125,76.8955078125
68.72666666666667,-70.9609069824219,342.104248046875,74.9501953125
68.735,-71.001708984375,341.510498046875,72.896484375
68.74333333333334,-71.0424652099609,340.929443359375,70.3359375
68.75166666666667,-71.0832290649414,340.34912109375,68.2060546875
68.76,-71.1239852905273,339.790283203125,66.6474609375
68.76833333333333,-71.1647109985352,339.240478515625,65.21484375
68.77666666666667,-71.2054061889648,338.702880859375,64.0107421875
68.785,-71.2461166381836,338.193359375,62.6220703125
68.79333333333334,-71.2868270874023,337.693359375,61.1220703125
68.80166666666666,-71.3275375366211,337.177734375,59.3349609375
68.81,-71.3682556152344,336.669677734375,57.6005859375
68.81833333333333,-71.4089584350586,336.17626953125,55.9541015625
68.82666666666667,-71.4496994018555,335.7109375,54.4658203125
68.835,-71.4903869628906,335.255615234375,52.810546875
68.84333333333333,-71.5311050415039,334.845703125,51.12890625
68.85166666666667,-71.5717849731445,334.4404296875,49.552734375
68.86,-71.612434387207,334.0400390625,48.22265625
68.86833333333334,-71.6530609130859,333.654541015625,46.939453125
68.87666666666667,-71.6937103271484,333.29248046875,45.703125
68.885,-71.7343597412109,332.9169921875,44.98828125
68.89333333333333,-71.7749786376953,332.540283203125,44.015625
68.90166666666667,-71.8156204223633,332.15771484375,42.9287109375
68.91,-71.8562240600586,331.79931640625,42.240234375
68.91833333333334,-71.8968505859375,331.447021484375,41.806640625
68.92666666666666,-71.9374618530273,331.0966796875,40.8017578125
68.935,-71.9780807495117,330.7724609375,39.580078125
68.94333333333333,-72.0187301635742,330.462646484375,37.9775390625
68.95166666666667,-72.0593566894531,330.134521484375,36.8115234375
68.96,-72.0999603271484,329.80859375,35.4990234375
68.96833333333333,-72.1405410766602,329.516845703125,34.529296875
68.97666666666667,-72.1811218261719,329.241943359375,34.013671875
68.985,-72.2217407226563,328.992919921875,33.4599609375
68.99333333333334,-72.2623291015625,328.731689453125,32.5751953125
69.00166666666667,-72.302864074707,328.48876953125,31.8193359375
69.01,-72.3434448242188,328.21923828125,31.318359375
69.01833333333333,-72.3840255737305,327.93798828125,30.8291015625
69.02666666666667,-72.4245223999023,327.67431640625,30.8115234375
69.035,-72.4650573730469,327.419921875,30.6884765625
69.04333333333334,-72.5055999755859,327.156982421875,30.6591796875
69.05166666666666,-72.5461578369141,326.906982421875,30.1318359375
69.06,-72.5867385864258,326.6728515625,29.4345703125
69.06833333333333,-72.6272506713867,326.42529296875,29.1650390625
69.07666666666667,-72.6677474975586,326.17431640625,28.7138671875
69.085,-72.7083053588867,325.933837890625,27.69140625
69.09333333333333,-72.7488174438477,325.708251953125,27.1259765625
69.10166666666667,-72.789306640625,325.485107421875,27.01171875
69.11,-72.8298034667969,325.243896484375,26.8125
69.11833333333334,-72.8703231811523,325.027099609375,26.3876953125
69.12666666666667,-72.9108352661133,324.849365234375,25.939453125
69.135,-72.952033996582,324.646484375,25.9130859375
69.14333333333333,-72.993278503418,324.421875,25.72265625
69.15166666666667,-73.034553527832,324.19091796875,25.3037109375
69.16,-73.0758895874023,323.975341796875,24.9580078125
69.16833333333334,-73.1171798706055,323.772216796875,25.0458984375
69.17666666666666,-73.1584396362305,323.548828125,25.01953125
69.185,-73.1997299194336,323.341552734375,24.8642578125
69.19333333333333,-73.2409820556641,323.13525390625,24.1552734375
69.20166666666667,-73.2822341918945,322.947265625,23.9619140625
69.21,-73.3235015869141,322.76220703125,23.830078125
69.21833333333333,-73.3647232055664,322.5615234375,23.40234375
69.22666666666667,-73.4058685302734,322.349853515625,23.4345703125
69.235,-73.4469451904297,322.177978515625,23.5341796875
69.24333333333334,-73.4879837036133,321.978515625,23.61328125
69.25166666666667,-73.5290222167969,321.786376953125,24.0615234375
69.26,-73.570068359375,321.5986328125,24.4306640625
69.26833333333333,-73.6111068725586,321.388671875,24.24609375
69.27666666666667,-73.6521453857422,321.174072265625,24.5361328125
69.285,-73.693244934082,320.9794921875,24.5302734375
69.29333333333334,-73.7343292236328,320.757080078125,24.6474609375
69.30166666666666,-73.7753677368164,320.525634765625,24.615234375
69.31,-73.8164596557617,320.329345703125,24.310546875
69.31833333333333,-73.8575820922852,320.13330078125,24.375
69.32666666666667,-73.8986663818359,319.934326171875,24.5068359375
69.335,-73.9397430419922,319.732421875,24.38671875
69.34333333333333,-73.9808349609375,319.54736328125,23.8037109375
69.35166666666667,-74.0219802856445,319.36279296875,23.6513671875
69.36,-74.0630798339844,319.142822265625,23.5166015625
69.36833333333334,-74.104118347168,318.937255859375,23.26171875
69.37666666666667,-74.1451644897461,318.724853515625,22.828125
69.385,-74.1862182617188,318.5419921875,22.69921875
69.39333333333333,-74.2273483276367,318.3583984375,22.4091796875
69.40166666666667,-74.2683715820313,318.173583984375,21.732421875
69.41,-74.3094711303711,317.995849609375,21.486328125
69.41833333333334,-74.3505477905273,317.830078125,21.26953125
69.42666666666666,-74.3915863037109,317.65576171875,21.1025390625
69.435,-74.4325942993164,317.495361328125,21.111328125
69.44333333333333,-74.4736480712891,317.331787109375,20.91796875
69.45166666666667,-74.5147094726563,317.146728515625,20.671875
69.46,-74.5557556152344,316.952392578125,20.6865234375
69.46833333333333,-74.596809387207,316.783447265625,20.630859375
69.47666666666667,-74.6377563476563,316.59912109375,20.7333984375
69.485,-74.6787643432617,316.430419921875,20.419921875
69.49333333333334,-74.7197723388672,316.273193359375,20.0712890625
69.50166666666667,-74.7608032226563,316.106201171875,19.787109375
69.51,-74.8018264770508,315.9365234375,19.833984375
69.51833333333333,-74.8428268432617,315.767578125,19.2041015625
69.52666666666667,-74.8838500976563,315.630126953125,19.20703125
69.535,-74.9248657226563,315.47412109375,19.212890625
69.54333333333334,-74.9658584594727,315.303466796875,19.048828125
69.55166666666666,-75.0068969726563,315.130615234375,19.078125
69.56,-75.0478973388672,314.998779296875,18.78515625
69.56833333333333,-75.0888977050781,314.829833984375,18.7119140625
69.57666666666667,-75.1298599243164,314.672119140625,18.29296875
69.585,-75.1707916259766,314.518798828125,17.9443359375
69.59333333333333,-75.2117309570313,314.3466796875,17.7275390625
69.60166666666667,-75.2527160644531,314.2021484375,17.7158203125
69.61,-75.2936401367188,314.07080078125,17.279296875
69.61833333333334,-75.3345642089844,313.94970703125,17.16796875
69.62666666666667,-75.3755111694336,313.80810546875,17.0771484375
69.635,-75.4163970947266,313.6533203125,16.775390625
69.64333333333333,-75.4572906494141,313.5224609375,16.9306640625
69.65166666666667,-75.4982299804688,313.389892578125,17.25
69.66,-75.5391616821289,313.241455078125,17.619140625
69.66833333333334,-75.5800933837891,313.095703125,17.8212890625
69.67666666666666,-75.6209716796875,312.94873046875,17.89453125
69.685,-75.6618957519531,312.791259765625,18.509765625
69.69333333333333,-75.7027893066406,312.63330078125,17.490234375
69.70166666666667,-75.7436676025391,312.4814453125,16.6962890625
69.71,-75.7845306396484,312.322998046875,17.09765625
69.71833333333333,-75.8253860473633,312.162109375,17.8359375
69.72666666666667,-75.8662185668945,311.97998046875,18.263671875
69.735,-75.9070663452148,311.932373046875,19.0517578125
69.74333333333334,-75.9479217529297,311.85009765625,19.01953125
