Time / min,Temp / dC,DSC / microW mg-1,DDSC / microW mg-1min-1
7.508333333333334,-45.4951362609863,86.53505772035719,24.531834081539966
7.516666666666667,-45.5773315429688,86.33161857182785,24.68249436661543
7.525,-45.6594924926758,86.13483222121297,24.806952862982115
7.533333333333333,-45.7416763305664,85.93361067198855,24.88269240846842
7.541666666666667,-45.8237915039063,85.72904566535075,24.978083295486307
7.55,-45.9058990478516,85.52628885506932,25.076340003144217
7.558333333333334,-45.9879837036133,85.31268286665036,25.21594640860816
7.566666666666666,-46.070068359375,85.0966545774525,25.480830116335945
7.575,-46.1520614624023,84.88560735746228,25.74735143585802
7.583333333333333,-46.2340927124023,84.66354037477306,25.980301713596983
7.591666666666667,-46.3161201477051,84.44536272009503,26.257058106833426
7.6,-46.3981590270996,84.23028970444383,26.44333644843488
7.608333333333333,-46.4802017211914,84.01142971151846,26.662776428870878
7.616666666666666,-46.5621757507324,83.7879980523337,26.913740436347123
7.625,-46.644115447998,83.56402052255115,26.996439831959197
7.633333333333334,-46.7260322570801,83.33820067949972,27.25190727186976
7.641666666666667,-46.8079833984375,83.10907149594746,27.679733353130242
7.65,-46.8899269104004,82.87475654171325,28.169788682574065
7.658333333333333,-46.971866607666,82.64279565443348,28.526788053731135
7.666666666666667,-47.0537948608398,82.41383705544298,28.632823417411963
7.675,-47.135669708252,82.17437044743936,28.718798036612633
7.683333333333334,-47.2175331115723,81.92364525834964,28.799450417481836
7.691666666666666,-47.2993431091309,81.66394732130381,29.070475169438236
7.7,-47.3811836242676,81.41076571452292,29.76768839086082
7.708333333333333,-47.4630012512207,81.17795190443348,30.55701727571269
7.716666666666667,-47.5447998046875,80.944967509782,31.68000956365288
7.725,-47.6265754699707,80.70911729449078,33.01671019074902
7.733333333333333,-47.7083358764648,80.45221694426021,32.67813395227781
7.741666666666666,-47.7900581359863,80.16215495519509,32.223287276411405
7.75,-47.8717346191406,79.8674189491336,31.59567255624651
7.758333333333334,-47.9534301757813,79.53436965046814,30.906237990846844
7.766666666666667,-48.0350723266602,79.17225274245389,30.899278140721073
7.775,-48.116771697998,78.94076949194746,29.52614065120179
7.783333333333333,-48.198413848877,78.72549177482198,26.8560146205981
7.791666666666667,-48.2800102233887,78.5449791914128,24.42047647952767
7.8,-48.3616218566895,78.36944767721158,21.268073775503076
7.808333333333334,-48.443229675293,78.1341774494307,18.910731597610397
7.816666666666666,-48.5247840881348,77.99170522332672,19.209595750069873
7.825,-48.6064033508301,77.92415373681192,20.05173761528787
7.833333333333333,-48.6879920959473,77.83237924250643,20.865221274105647
7.841666666666667,-48.7695770263672,77.76203016917636,22.08319504611515
7.85,-48.8511772155762,77.59635844265317,22.726367078325882
7.858333333333333,-48.9326858520508,77.33996984610816,24.140035459754053
7.866666666666666,-49.0141525268555,77.05451364021465,26.334844667062605
7.875,-49.0956611633301,76.80621075190415,28.071531974916155
7.883333333333334,-49.1771926879883,76.52918142336866,30.10544582343488
7.891666666666667,-49.2586479187012,76.24031352623673,31.26200915315819
7.9,-49.3400230407715,75.98003560168056,31.384830037730577
7.908333333333333,-49.4214248657227,75.72958334788989,31.169074683831752
7.916666666666667,-49.5027885437012,75.49308491126328,31.362312875558974
7.925,-49.5851135253906,75.25324301722331,31.43354898861096
